raceid,HasGateTrigger (3/3),uuid,Updated At,HUMAN_TRIGGER
2025102900702,54.44,T007D0C0,2025-11-30 16:20:40.159638+00:00,
2025102900703,49.44,T007D0C0,2025-11-30 18:36:24.104939+00:00,
2025102900706,8.84,T007D0C0,2025-11-30 17:42:54.821774+00:00,
2025102900708,33.84,T007D0C0,2025-11-30 19:29:10.790437+00:00,
2025102900710,114.84,T007D0C0,2025-11-30 05:24:06.430337+00:00,
2025102900711,161.04,T007D0C0,2025-11-30 06:37:19.399883+00:00,
2025102900712,188.44,T007D0C0,2025-11-30 22:44:42.711340+00:00,
2025102900804,107.64,T008D0C0,2025-11-30 10:14:44.220869+00:00,
2025102900805,120.84,T008D0C0,2025-11-30 10:13:06.448150+00:00,
2025102901904,237.84,T019D0C0,2025-11-30 16:51:40.841796+00:00,
2025102901906,249.84,T019D0C0,2025-11-30 12:11:57.171561+00:00,
2025102901907,0.64,T019D0C0,2025-11-30 12:42:35.481125+00:00,
2025102901908,244.04,T019D0C0,2025-11-30 06:51:44.086939+00:00,
2025102901909,239.44,T019D0C0,2025-11-30 08:15:34.111056+00:00,
2025102901912,33.64,T019D0C0,2025-11-30 22:38:16.097013+00:00,
2025102902001,40.64,T020D0C0,2025-11-30 18:47:23.117555+00:00,
2025102902002,37.24,T020D0C0,2025-11-30 11:31:04.959097+00:00,
2025102902004,14.84,T020D0C0,2025-11-30 18:33:58.140902+00:00,
2025102902006,4.84,T020D0C0,2025-11-30 06:19:04.551606+00:00,
2025102902007,8.64,T020D0C0,2025-11-30 16:56:17.970553+00:00,
2025102902008,29.04,T020D0C0,2025-11-30 12:47:47.926901+00:00,
2025102902009,28.24,T020D0C0,2025-11-30 09:34:05.971115+00:00,
2025102902011,34.24,T020D0C0,2025-11-30 11:51:27.067328+00:00,
2025102902012,176.84,T020D0C0,2025-11-30 21:22:53.922021+00:00,
2025102904501,223.04,T045D0C0,2025-11-29 14:32:16.513369+00:00,
2025102907605,203.24,T076D0C0,2025-11-30 12:19:16.690597+00:00,
2025102907606,184.04,T076D0C0,2025-11-30 22:52:56.850529+00:00,
2025103002001,1010.64,T020D0C0,2025-11-30 14:45:06.289799+00:00,
2025103004502,42.04,T045D0C0,2025-11-29 15:13:54.023813+00:00,
2025103004503,8.84,T045D0C0,2025-11-29 16:18:02.904067+00:00,
2025103004504,220.04,T045D0C0,2025-11-29 16:21:23.876320+00:00,
2025103004505,228.24,T045D0C0,2025-11-29 16:38:26.485660+00:00,
2025103004507,178.24,T045D0C0,2025-11-29 15:53:24.265769+00:00,
2025103004508,220.04,T045D0C0,2025-11-29 15:48:15.669376+00:00,
2025103004509,78.04,T045D0C0,2025-11-29 16:23:17.055725+00:00,
2025103004510,194.44,T045D0C0,2025-11-29 16:10:35.188566+00:00,
2025103004511,43.04,T045D0C0,2025-11-29 16:17:21.221245+00:00,
2025103004512,165.24,T045D0C0,2025-11-29 16:08:00.053420+00:00,
2025103100302,229.24,T003D0C0,2025-11-30 11:30:48.998947+00:00,
2025103100305,124.44,T003D0C0,2025-11-30 05:26:54.948476+00:00,
2025103100306,15.04,T003D0C0,2025-11-30 14:29:00.871247+00:00,
2025103100309,19.04,T003D0C0,2025-11-30 10:48:41.962057+00:00,
2025103100312,171.44,T003D0C0,2025-11-30 11:06:15.022154+00:00,
2025103102002,1095.44,T020D0C0,2025-11-30 13:52:10.880562+00:00,
2025103102003,32.64,T020D0C0,2025-11-30 19:33:46.240626+00:00,
2025103102004,19.64,T020D0C0,2025-11-30 21:29:07.261839+00:00,
2025103102006,8.04,T020D0C0,2025-11-30 17:43:13.464318+00:00,
2025103102011,2.24,T020D0C0,2025-11-30 17:52:16.309585+00:00,
2025103104501,197.24,T045D0C0,2025-11-29 16:22:48.875582+00:00,
2025110100306,209.64,T003D0C0,2025-11-30 16:39:12.074037+00:00,
2025110100311,135.84,T003D0C0,2025-11-30 20:47:46.447855+00:00,
2025110100312,47.84,T003D0C0,2025-11-30 19:41:46.847877+00:00,
2025110101910,30.04,T019D0C0,2025-11-30 10:40:16.049571+00:00,
2025110101912,31.44,T019D0C0,2025-11-30 14:13:46.046981+00:00,
2025110102003,39.84,T020D0C0,2025-11-30 08:36:41.077079+00:00,
2025110104503,34.44,T045D0C0,2025-11-29 16:42:55.401987+00:00,
2025110104506,31.24,T045D0C0,2025-11-29 15:39:03.793756+00:00,
2025110104508,13.04,T045D0C0,2025-11-29 14:59:46.321325+00:00,
2025110104509,34.24,T045D0C0,2025-11-29 14:55:51.193166+00:00,
2025110104510,34.24,T045D0C0,2025-11-29 16:35:30.753927+00:00,
2025110104511,28.24,T045D0C0,2025-11-29 16:50:38.534613+00:00,
2025110104512,64.24,T045D0C0,2025-11-29 14:21:31.988608+00:00,
2025110105508,164.04,T055D0C0,2025-11-30 22:52:32.948878+00:00,
2025110105509,19.04,T055D0C0,2025-11-30 05:03:44.838763+00:00,
2025110105511,34.24,T055D0C0,2025-11-30 19:33:47.909624+00:00,
2025110200802,24.24,T008D0C0,2025-11-30 10:00:48.864692+00:00,
2025110200804,52.04,T008D0C0,2025-11-30 08:05:00.818169+00:00,
2025110200807,223.24,T008D0C0,2025-11-30 05:35:45.163749+00:00,
2025110202004,40.24,T020D0C0,2025-11-30 16:23:24.198572+00:00,
2025110202005,49.24,T020D0C0,2025-11-30 10:04:07.098432+00:00,
2025110202007,40.24,T020D0C0,2025-11-30 19:36:48.115312+00:00,
2025110202008,49.24,T020D0C0,2025-11-30 06:59:14.390284+00:00,
2025110202009,40.64,T020D0C0,2025-11-30 17:47:05.907395+00:00,
2025110210108,2.24,T101D0C0,2025-11-30 23:04:02.759302+00:00,
2025110210111,117.84,T101D0C0,2025-11-30 22:52:52.552029+00:00,
2025110210112,26.64,T101D0C0,2025-11-30 23:24:03.065199+00:00,
2025110300302,19.44,T003D0C0,2025-11-30 20:36:24.967507+00:00,
2025110300601,247.84,T006D0C0,2025-11-30 22:22:21.162640+00:00,
2025110400101,27.44,T001D0C0,2025-11-30 18:45:45.989829+00:00,
2025110400102,33.24,T001D0C0,2025-11-30 07:21:13.080302+00:00,
2025110400103,2.64,T001D0C0,2025-11-30 16:18:02.297797+00:00,
2025110400104,31.24,T001D0C0,2025-11-30 06:16:53.948701+00:00,
2025110400105,70.64,T001D0C0,2025-11-30 10:00:02.267843+00:00,
2025110400106,28.24,T001D0C0,2025-11-30 05:24:49.091109+00:00,
2025110400108,137.04,T001D0C0,2025-11-30 12:13:51.803898+00:00,
2025110400110,31.04,T001D0C0,2025-11-30 05:12:41.145453+00:00,
2025110400111,20.84,T001D0C0,2025-11-30 15:28:49.916714+00:00,
2025110400112,35.04,T001D0C0,2025-11-30 20:18:23.800371+00:00,
2025110400304,170.04,T003D0C0,2025-11-30 06:49:47.212859+00:00,
2025110400305,185.44,T003D0C0,2025-11-30 15:22:03.047696+00:00,
2025110400306,200.04,T003D0C0,2025-11-30 18:49:31.603386+00:00,
2025110400310,14.84,T003D0C0,2025-11-30 22:56:36.915520+00:00,
2025110400311,213.44,T003D0C0,2025-11-30 21:31:19.245162+00:00,
2025110400313,31.24,T003D0C0,2025-11-30 16:32:12.147588+00:00,
2025110400603,265.44,T006D0C0,2025-11-30 10:01:01.645838+00:00,
2025110400607,8.64,T006D0C0,2025-11-30 07:25:07.081330+00:00,
2025110402001,181.84,T020D0C0,2025-11-30 12:46:54.213563+00:00,
2025110407602,224.24,T076D0C0,2025-11-30 22:42:38.008487+00:00,
2025110407605,55.24,T076D0C0,2025-11-30 15:18:31.503400+00:00,
2025110407607,55.24,T076D0C0,2025-11-30 17:32:11.816591+00:00,
2025110407609,218.04,T076D0C0,2025-11-30 13:18:52.474481+00:00,
2025110500702,193.84,T007D0C0,2025-11-30 06:43:15.191852+00:00,
2025110501901,73.04,T019D0C0,2025-11-30 22:55:25.324259+00:00,
2025110501904,35.24,T019D0C0,2025-11-30 12:33:00.335909+00:00,
2025110501905,31.44,T019D0C0,2025-11-30 08:22:12.084277+00:00,
2025110501906,27.44,T019D0C0,2025-11-30 15:44:11.651141+00:00,
2025110501908,6.84,T019D0C0,2025-11-30 17:51:33.587661+00:00,
2025110501910,39.84,T019D0C0,2025-11-30 20:08:10.607527+00:00,
2025110502003,28.04,T020D0C0,2025-11-30 12:50:57.264600+00:00,
2025110502004,132.44,T020D0C0,2025-11-30 06:51:20.402203+00:00,
2025110502005,22.04,T020D0C0,2025-11-30 20:35:18.538190+00:00,
2025110502006,23.44,T020D0C0,2025-11-30 21:09:46.644304+00:00,
2025110502007,10.64,T020D0C0,2025-11-30 22:49:30.403029+00:00,
2025110502009,4.24,T020D0C0,2025-11-30 11:05:50.326421+00:00,
2025110502010,3.84,T020D0C0,2025-11-30 12:52:04.701426+00:00,
2025110504501,298.04,T045D0C0,2025-11-29 15:56:42.242193+00:00,
2025110600703,28.84,T007D0C0,2025-11-30 12:42:23.862244+00:00,
2025110600704,144.84,T007D0C0,2025-11-30 17:37:11.804014+00:00,
2025110600705,138.24,T007D0C0,2025-11-30 16:44:46.980210+00:00,
2025110600706,169.64,T007D0C0,2025-11-30 05:51:10.340769+00:00,
2025110600707,168.44,T007D0C0,2025-11-30 20:58:40.326839+00:00,
2025110600708,108.44,T007D0C0,2025-11-30 12:14:51.803953+00:00,
2025110600709,165.84,T007D0C0,2025-11-30 17:47:59.490328+00:00,
2025110600711,37.04,T007D0C0,2025-11-30 06:50:04.692964+00:00,
2025110600712,23.44,T007D0C0,2025-11-30 10:59:52.372380+00:00,
2025110602001,33.04,T020D0C0,2025-11-30 22:52:29.919662+00:00,
2025110604502,36.44,T045D0C0,2025-11-29 15:12:45.937835+00:00,
2025110604503,22.24,T045D0C0,2025-11-29 15:02:04.180097+00:00,
2025110604504,5.44,T045D0C0,2025-11-29 15:35:12.510896+00:00,
2025110604505,39.44,T045D0C0,2025-11-29 16:59:41.148362+00:00,
2025110604506,110.64,T045D0C0,2025-11-29 14:40:43.332981+00:00,
2025110604507,109.44,T045D0C0,2025-11-29 16:19:11.553530+00:00,
2025110604508,172.64,T045D0C0,2025-11-29 15:44:36.302644+00:00,
2025110604509,26.84,T045D0C0,2025-11-29 16:25:05.495640+00:00,
2025110604510,40.24,T045D0C0,2025-11-29 15:14:44.781811+00:00,
2025110604511,184.24,T045D0C0,2025-11-29 15:03:58.893958+00:00,
2025110604512,147.84,T045D0C0,2025-11-29 16:53:44.458453+00:00,
2025110700101,11.64,T001D0C0,2025-11-30 12:49:18.618101+00:00,
2025110700102,40.04,T001D0C0,2025-11-30 13:29:18.643944+00:00,
2025110700103,61.24,T001D0C0,2025-11-30 14:18:50.494646+00:00,
2025110700104,70.24,T001D0C0,2025-11-30 05:35:42.055312+00:00,
2025110700105,84.24,T001D0C0,2025-11-30 11:04:29.477161+00:00,
2025110700107,67.84,T001D0C0,2025-11-30 14:11:07.335262+00:00,
2025110700109,11.84,T001D0C0,2025-11-30 15:02:54.398623+00:00,
2025110700110,18.84,T001D0C0,2025-11-30 18:09:22.284648+00:00,
2025110700111,15.04,T001D0C0,2025-11-30 19:37:59.039581+00:00,
2025110700302,13.04,T003D0C0,2025-11-30 12:14:50.588905+00:00,
2025110700303,18.24,T003D0C0,2025-11-30 14:37:49.827092+00:00,
2025110700304,22.24,T003D0C0,2025-11-30 07:17:51.489765+00:00,
2025110700305,0.44,T003D0C0,2025-11-30 23:45:54.240259+00:00,
2025110700308,18.04,T003D0C0,2025-11-30 22:35:58.798330+00:00,
2025110700312,61.44,T003D0C0,2025-11-30 07:39:58.774042+00:00,
2025110702003,70.24,T020D0C0,2025-11-30 10:48:48.915981+00:00,
2025110702004,25.24,T020D0C0,2025-11-30 06:10:24.838383+00:00,
2025110702005,16.24,T020D0C0,2025-11-30 08:08:28.016562+00:00,
2025110702006,40.24,T020D0C0,2025-11-30 05:45:27.317110+00:00,
2025110702007,52.24,T020D0C0,2025-11-30 07:40:31.651722+00:00,
2025110702008,30.24,T020D0C0,2025-11-30 20:02:06.407763+00:00,
2025110702009,24.64,T020D0C0,2025-11-30 12:26:58.814925+00:00,
2025110705502,36.24,T055D0C0,2025-11-30 08:27:24.140654+00:00,
2025110705503,99.64,T055D0C0,2025-11-30 23:12:20.282943+00:00,
2025110801901,25.24,T019D0C0,2025-11-30 16:23:20.084682+00:00,
2025110801902,194.44,T019D0C0,2025-11-30 08:18:30.270799+00:00,
2025110801903,211.84,T019D0C0,2025-11-30 15:29:10.055143+00:00,
2025110801904,49.24,T019D0C0,2025-11-30 14:21:36.576857+00:00,
2025110801907,46.24,T019D0C0,2025-11-30 23:36:04.904374+00:00,
2025110801908,49.24,T019D0C0,2025-11-30 12:01:51.331672+00:00,
2025110801911,40.64,T019D0C0,2025-11-30 08:05:17.022369+00:00,
2025110802001,34.24,T020D0C0,2025-11-30 08:26:32.628846+00:00,
2025110802003,19.24,T020D0C0,2025-11-30 05:47:36.254502+00:00,
2025110802004,12.84,T020D0C0,2025-11-30 19:41:56.298153+00:00,
2025110805505,255.04,T055D0C0,2025-11-30 21:49:31.984239+00:00,
2025110805508,10.84,T055D0C0,2025-11-30 07:00:01.811588+00:00,
2025110810104,202.04,T101D0C0,2025-11-30 22:36:42.365425+00:00,
2025110900801,86.44,T008D0C0,2025-11-30 07:11:59.806220+00:00,
2025110900808,184.64,T008D0C0,2025-11-30 05:09:06.732987+00:00,
2025110900809,217.04,T008D0C0,2025-11-30 10:21:03.192041+00:00,
2025110902006,11.84,T020D0C0,2025-11-30 12:43:16.574588+00:00,
2025110902007,11.84,T020D0C0,2025-11-30 14:01:43.037922+00:00,
2025110902009,40.24,T020D0C0,2025-11-30 16:25:30.915573+00:00,
2025110902011,10.64,T020D0C0,2025-11-30 18:13:40.336918+00:00,
2025110902012,15.44,T020D0C0,2025-11-30 06:32:03.584148+00:00,
2025110904501,101.44,T045D0C0,2025-11-29 15:02:11.877962+00:00,
2025110904502,71.24,T045D0C0,2025-11-29 16:16:59.644302+00:00,
2025110910106,31.04,T101D0C0,2025-11-30 06:16:47.228383+00:00,
2025110910111,22.84,T101D0C0,2025-11-30 23:53:57.615422+00:00,
2025111000304,26.84,T003D0C0,2025-11-30 12:03:54.937901+00:00,
2025111000305,25.04,T003D0C0,2025-11-30 06:36:47.419392+00:00,
2025111000307,34.04,T003D0C0,2025-11-30 16:06:18.212718+00:00,
2025111000309,104.04,T003D0C0,2025-11-30 21:41:33.424990+00:00,
2025111000312,29.84,T003D0C0,2025-11-30 06:51:51.011180+00:00,
2025111000601,169.84,T006D0C0,2025-11-30 23:40:33.044254+00:00,
2025111000710,54.24,T007D0C0,2025-11-30 13:57:00.908684+00:00,
2025111000711,226.04,T007D0C0,2025-11-30 06:29:54.179853+00:00,
2025111004504,217.04,T045D0C0,2025-11-29 16:36:06.934847+00:00,
2025111004505,247.04,T045D0C0,2025-11-29 16:54:08.926014+00:00,
2025111004506,211.04,T045D0C0,2025-11-29 14:47:51.381771+00:00,
2025111004507,199.84,T045D0C0,2025-11-29 16:18:00.885861+00:00,
2025111004508,170.44,T045D0C0,2025-11-29 16:15:49.804938+00:00,
2025111004509,160.24,T045D0C0,2025-11-29 14:49:50.610308+00:00,
2025111004510,37.24,T045D0C0,2025-11-29 16:47:15.139560+00:00,
2025111004511,191.84,T045D0C0,2025-11-29 14:31:23.513411+00:00,
2025111004512,37.24,T045D0C0,2025-11-29 15:35:50.428415+00:00,
2025111004513,194.44,T045D0C0,2025-11-29 16:11:29.255587+00:00,
2025111100101,194.04,T001D0C0,2025-11-30 16:27:59.719479+00:00,
2025111100112,107.04,T001D0C0,2025-11-30 11:14:49.754678+00:00,
2025111100604,218.64,T006D0C0,2025-11-30 06:59:03.512035+00:00,
2025111100610,177.44,T006D0C0,2025-11-30 07:35:43.752942+00:00,
2025111107604,22.04,T076D0C0,2025-11-30 12:15:57.094514+00:00,
2025111200101,17.64,T001D0C0,2025-11-30 14:24:51.636816+00:00,
2025111200102,52.04,T001D0C0,2025-11-30 21:51:40.626210+00:00,
2025111200802,140.24,T008D0C0,2025-11-30 05:55:59.909119+00:00,
2025111200803,105.24,T008D0C0,2025-11-30 06:16:04.399493+00:00,
2025111200804,131.24,T008D0C0,2025-11-30 05:25:27.161733+00:00,
2025111200805,159.64,T008D0C0,2025-11-30 08:53:19.480123+00:00,
2025111200806,103.04,T008D0C0,2025-11-30 05:27:00.340754+00:00,
2025111200807,173.84,T008D0C0,2025-11-30 08:19:56.264060+00:00,
2025111201905,52.04,T019D0C0,2025-11-30 08:55:26.989585+00:00,
2025111202005,16.04,T020D0C0,2025-11-30 12:00:13.722722+00:00,
2025111202006,21.64,T020D0C0,2025-11-30 15:08:22.416847+00:00,
2025111202007,41.04,T020D0C0,2025-11-30 22:25:03.747906+00:00,
2025111300103,213.04,T001D0C0,2025-11-30 08:01:29.630769+00:00,
2025111300104,212.24,T001D0C0,2025-11-30 08:59:58.389766+00:00,
2025111300105,45.24,T001D0C0,2025-11-30 12:37:36.356031+00:00,
2025111300107,46.04,T001D0C0,2025-11-30 13:22:42.148664+00:00,
2025111300108,231.64,T001D0C0,2025-11-30 10:11:15.718761+00:00,
2025111300109,223.04,T001D0C0,2025-11-30 13:59:47.325304+00:00,
2025111300111,223.04,T001D0C0,2025-11-30 08:51:49.807640+00:00,
2025111300112,214.44,T001D0C0,2025-12-01 00:20:58.147360+00:00,
2025111300705,13.44,T007D0C0,2025-11-30 17:59:08.102701+00:00,
2025111300706,82.84,T007D0C0,2025-11-30 12:18:08.652383+00:00,
2025111300707,17.64,T007D0C0,2025-11-30 18:34:01.435254+00:00,
2025111300708,42.44,T007D0C0,2025-11-30 15:03:57.412248+00:00,
2025111304501,58.04,T045D0C0,2025-11-29 15:00:02.591196+00:00,
2025111310102,28.04,T101D0C0,2025-11-30 21:56:19.939148+00:00,
2025111310104,53.64,T101D0C0,2025-11-30 22:58:44.556410+00:00,
2025111400302,149.04,T003D0C0,2025-11-30 06:33:05.180258+00:00,
2025111400310,24.04,T003D0C0,2025-11-30 21:24:06.498449+00:00,
2025111400311,17.04,T003D0C0,2025-11-30 07:00:48.356874+00:00,
2025111402001,25.04,T020D0C0,2025-11-30 08:34:53.367922+00:00,
2025111402003,8.04,T020D0C0,2025-11-30 22:21:47.310648+00:00,
2025111402004,6.84,T020D0C0,2025-11-30 12:31:59.240196+00:00,
2025111402005,174.64,T020D0C0,2025-11-30 15:42:59.482883+00:00,
2025111402006,46.04,T020D0C0,2025-11-30 10:20:35.764466+00:00,
2025111402008,17.44,T020D0C0,2025-11-30 18:52:27.695050+00:00,
2025111402009,27.64,T020D0C0,2025-11-30 17:51:29.735267+00:00,
2025111402010,229.04,T020D0C0,2025-11-30 13:48:36.766195+00:00,
2025111404502,28.04,T045D0C0,2025-11-29 16:34:03.874024+00:00,
2025111404503,37.04,T045D0C0,2025-11-29 16:15:18.546955+00:00,
2025111404505,2.44,T045D0C0,2025-11-29 14:39:13.511699+00:00,
2025111404506,46.04,T045D0C0,2025-11-29 14:24:43.685481+00:00,
2025111404507,38.24,T045D0C0,2025-11-29 15:55:51.977134+00:00,
2025111404508,55.24,T045D0C0,2025-11-29 15:59:43.140871+00:00,
2025111404509,43.04,T045D0C0,2025-11-29 15:46:28.953177+00:00,
2025111404510,43.04,T045D0C0,2025-11-29 16:12:20.976915+00:00,
2025111404511,190.44,T045D0C0,2025-11-29 15:43:41.380640+00:00,
2025111404512,49.04,T045D0C0,2025-11-29 16:20:43.641870+00:00,
2025111405502,27.84,T055D0C0,2025-11-30 23:20:07.255420+00:00,
2025111500307,217.04,T003D0C0,2025-11-30 11:44:11.537660+00:00,
2025111501901,49.24,T019D0C0,2025-11-30 12:57:18.841185+00:00,
2025111501903,37.44,T019D0C0,2025-11-30 13:48:12.727231+00:00,
2025111501904,8.04,T019D0C0,2025-11-30 12:28:00.915631+00:00,
2025111501909,31.84,T019D0C0,2025-11-30 22:39:33.039511+00:00,
2025111501911,49.24,T019D0C0,2025-11-30 12:08:00.892655+00:00,
2025111502003,64.64,T020D0C0,2025-11-30 10:24:09.554451+00:00,
2025111505508,227.24,T055D0C0,2025-11-30 06:08:08.113658+00:00,
2025111505511,236.44,T055D0C0,2025-11-30 16:47:31.208471+00:00,
2025111600801,91.64,T008D0C0,2025-11-30 09:28:15.266828+00:00,
2025111602006,4.64,T020D0C0,2025-11-30 14:08:09.587625+00:00,
2025111602007,66.64,T020D0C0,2025-11-30 06:07:05.538461+00:00,
2025111602008,17.64,T020D0C0,2025-11-30 07:02:16.179710+00:00,
2025111602011,8.64,T020D0C0,2025-11-30 11:50:33.593295+00:00,
2025111604501,58.04,T045D0C0,2025-11-29 15:09:26.668052+00:00,
2025111605501,64.24,T055D0C0,2025-11-30 06:53:04.249757+00:00,
2025111605504,13.64,T055D0C0,2025-11-30 15:14:00.348861+00:00,
2025111605507,24.24,T055D0C0,2025-11-30 21:57:03.845928+00:00,
2025111700301,37.24,T003D0C0,2025-11-30 08:47:23.450598+00:00,
2025111700302,34.24,T003D0C0,2025-11-30 16:55:59.282571+00:00,
2025111700303,3.04,T003D0C0,2025-11-30 22:26:46.842373+00:00,
2025111700306,31.24,T003D0C0,2025-11-30 21:25:41.513095+00:00,
2025111700307,27.64,T003D0C0,2025-11-30 12:35:44.698853+00:00,
2025111700308,19.24,T003D0C0,2025-11-30 09:11:47.601378+00:00,
2025111700309,30.04,T003D0C0,2025-11-30 17:32:08.388408+00:00,
2025111700310,8.04,T003D0C0,2025-11-30 23:54:52.280887+00:00,
2025111700311,37.24,T003D0C0,2025-11-30 21:17:02.679509+00:00,
2025111700312,17.44,T003D0C0,2025-11-30 18:58:08.522740+00:00,
2025111700601,2.04,T006D0C0,2025-11-30 06:03:15.903562+00:00,
2025111704502,31.24,T045D0C0,2025-11-29 16:51:54.580259+00:00,
2025111704503,176.44,T045D0C0,2025-11-29 16:46:02.196062+00:00,
2025111704504,41.64,T045D0C0,2025-11-29 15:38:48.954557+00:00,
2025111704505,197.44,T045D0C0,2025-11-29 16:14:07.632599+00:00,
2025111704506,192.44,T045D0C0,2025-11-29 16:50:49.140767+00:00,
2025111704507,220.04,T045D0C0,2025-11-29 14:25:13.632376+00:00,
2025111704508,31.24,T045D0C0,2025-11-29 14:31:13.851443+00:00,
2025111704509,49.24,T045D0C0,2025-11-29 16:34:28.287948+00:00,
2025111704510,34.24,T045D0C0,2025-11-29 16:30:25.518761+00:00,
2025111704511,31.24,T045D0C0,2025-11-29 16:59:04.106953+00:00,
2025111704512,217.04,T045D0C0,2025-11-29 14:27:35.094677+00:00,
2025111800101,43.64,T001D0C0,2025-11-30 14:44:57.848317+00:00,
2025111800104,14.44,T001D0C0,2025-11-30 08:21:05.806214+00:00,
2025111800105,40.04,T001D0C0,2025-11-30 07:06:02.753652+00:00,
2025111800107,43.24,T001D0C0,2025-11-30 20:51:34.686183+00:00,
2025111800110,30.84,T001D0C0,2025-12-01 00:22:13.184622+00:00,
2025111800113,28.04,T001D0C0,2025-12-01 00:15:49.596238+00:00,
2025111800313,28.84,T003D0C0,2025-11-30 05:59:56.762227+00:00,
2025111800602,209.44,T006D0C0,2025-11-30 09:37:20.136595+00:00,
2025111800603,178.84,T006D0C0,2025-11-30 22:54:37.511157+00:00,
2025111800605,5.84,T006D0C0,2025-11-30 21:40:19.154718+00:00,
2025111800609,96.24,T006D0C0,2025-11-30 07:37:28.808283+00:00,
2025111800611,9.04,T006D0C0,2025-11-30 22:46:42.919894+00:00,
2025111900303,10.64,T003D0C0,2025-11-30 14:59:00.376107+00:00,
2025111900304,13.64,T003D0C0,2025-11-30 20:53:06.004628+00:00,
2025111900306,213.64,T003D0C0,2025-11-30 15:28:06.794658+00:00,
2025111900307,29.04,T003D0C0,2025-11-30 14:12:11.518871+00:00,
2025111900308,25.44,T003D0C0,2025-11-30 13:26:57.874712+00:00,
2025111900309,35.84,T003D0C0,2025-11-30 13:46:17.448409+00:00,
2025111900310,34.04,T003D0C0,2025-11-30 20:54:35.765326+00:00,
2025111900312,37.04,T003D0C0,2025-11-30 22:39:54.856351+00:00,
2025111900313,15.64,T003D0C0,2025-11-30 22:02:53.105311+00:00,
2025111901901,12.44,T019D0C0,2025-11-30 08:43:53.986364+00:00,
2025111901907,41.84,T019D0C0,2025-11-30 07:34:15.861730+00:00,
2025111901908,26.24,T019D0C0,2025-11-30 06:54:26.333964+00:00,
2025111901909,23.04,T019D0C0,2025-11-30 17:47:00.729968+00:00,
2025111902001,25.24,T020D0C0,2025-11-30 20:48:10.745350+00:00,
2025111902002,28.24,T020D0C0,2025-11-30 23:30:18.385122+00:00,
2025111902003,26.64,T020D0C0,2025-11-30 05:13:23.436650+00:00,
2025111902007,25.24,T020D0C0,2025-11-30 15:14:01.514787+00:00,
2025111902010,20.24,T020D0C0,2025-11-30 18:30:55.680054+00:00,
2025112000711,129.24,T007D0C0,2025-11-30 19:45:52.607907+00:00,
2025112010102,82.64,T101D0C0,2025-11-30 23:07:02.985992+00:00,
2025112010103,37.84,T101D0C0,2025-11-30 21:40:06.086478+00:00,
2025112010108,185.64,T101D0C0,2025-11-30 21:27:12.239795+00:00,
2025112100103,43.24,T001D0C0,2025-11-30 19:20:08.695080+00:00,
2025112100104,68.64,T001D0C0,2025-11-30 09:47:36.842960+00:00,
2025112100107,187.44,T001D0C0,2025-11-30 04:54:33.203433+00:00,
2025112100112,37.04,T001D0C0,2025-11-30 20:07:27.184208+00:00,
2025112102008,32.64,T020D0C0,2025-11-30 20:49:32.026982+00:00,
2025112102009,17.64,T020D0C0,2025-11-30 20:46:35.047043+00:00,
2025112102010,217.44,T020D0C0,2025-11-30 08:13:28.627990+00:00,
2025112104501,49.04,T045D0C0,2025-11-29 16:03:38.544144+00:00,
2025112104502,40.24,T045D0C0,2025-11-29 16:09:34.816929+00:00,
2025112200105,211.04,T001D0C0,2025-11-30 17:32:10.043553+00:00,
2025112200110,26.84,T001D0C0,2025-11-30 16:04:02.829446+00:00,
2025112201902,29.04,T019D0C0,2025-11-30 18:44:10.114801+00:00,
2025112201903,21.24,T019D0C0,2025-11-30 19:19:48.621993+00:00,
